# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
 2.254   2.205   0.100 
 2.256   2.207   0.100 
 2.258   2.209   0.100 
 2.260   2.212   0.100 
 2.263   2.214   0.100 
 2.265   2.216   0.100 
 2.267   2.218   0.100 
 2.270   2.220   0.100 
 2.272   2.222   0.100 
 2.274   2.225   0.101 
 2.276   2.227   0.101 
 2.279   2.229   0.101 
 2.281   2.231   0.101 
 2.283   2.233   0.101 
 2.285   2.235   0.101 
 2.288   2.237   0.101 
 2.290   2.240   0.101 
 2.292   2.242   0.101 
 2.294   2.244   0.101 
 2.297   2.246   0.102 
 2.299   2.248   0.102 
 2.301   2.250   0.102 
 2.303   2.253   0.102 
 2.306   2.255   0.102 
 2.308   2.257   0.102 
 2.310   2.259   0.102 
 2.313   2.261   0.102 
 2.315   2.263   0.102 
 2.317   2.266   0.102 
 2.319   2.268   0.103 
 2.322   2.270   0.103 
 2.324   2.272   0.103 
 2.326   2.274   0.103 
 2.328   2.276   0.103 
 2.331   2.279   0.103 
 2.333   2.281   0.103 
 2.335   2.283   0.103 
 2.337   2.285   0.103 
 2.340   2.287   0.103 
 2.342   2.289   0.104 
 2.344   2.292   0.104 
 2.346   2.294   0.104 
 2.349   2.296   0.104 
 2.351   2.298   0.104 
 2.353   2.300   0.104 
 2.356   2.302   0.104 
 2.358   2.305   0.104 
 2.360   2.307   0.104 
 2.362   2.309   0.104 
 2.365   2.311   0.105 
 2.367   2.313   0.105 
 2.369   2.315   0.105 
 2.371   2.317   0.105 
 2.374   2.320   0.105 
 2.376   2.322   0.105 
 2.378   2.324   0.105 
 2.380   2.326   0.105 
 2.383   2.328   0.105 
 2.385   2.330   0.105 
 2.387   2.333   0.106 
 2.389   2.335   0.106 
 2.392   2.337   0.106 
 2.394   2.339   0.106 
 2.396   2.341   0.106 
 2.399   2.343   0.106 
 2.401   2.346   0.106 
 2.403   2.348   0.106 
 2.405   2.350   0.106 
 2.408   2.352   0.106 
 2.410   2.354   0.107 
 2.412   2.356   0.107 
 2.414   2.359   0.107 
 2.417   2.361   0.107 
 2.419   2.363   0.107 
 2.421   2.365   0.107 
 2.423   2.367   0.107 
 2.426   2.369   0.107 
 2.428   2.371   0.107 
 2.430   2.374   0.107 
 2.432   2.376   0.108 
 2.435   2.378   0.108 
 2.437   2.380   0.108 
 2.439   2.382   0.108 
 2.441   2.384   0.108 
 2.444   2.387   0.108 
 2.446   2.389   0.108 
 2.448   2.391   0.108 
 2.451   2.393   0.108 
 2.453   2.395   0.108 
 2.455   2.397   0.109 
 2.457   2.399   0.109 
 2.460   2.402   0.109 
 2.462   2.404   0.109 
 2.464   2.406   0.109 
 2.466   2.408   0.109 
 2.469   2.410   0.109 
 2.471   2.412   0.109 
 2.473   2.415   0.109 
 2.475   2.417   0.109 
 2.478   2.419   0.110 
 2.480   2.421   0.110 
 2.482   2.423   0.110 
 2.484   2.425   0.110 
 2.487   2.428   0.110 
 2.489   2.430   0.110 
 2.491   2.432   0.110 
 2.494   2.434   0.110 
 2.496   2.436   0.110 
 2.498   2.438   0.110 
 2.500   2.440   0.111 
 2.503   2.443   0.111 
 2.505   2.445   0.111 
 2.507   2.447   0.111 
 2.509   2.449   0.111 
 2.512   2.451   0.111 
 2.514   2.453   0.111 
 2.516   2.456   0.111 
 2.518   2.458   0.111 
 2.521   2.460   0.111 
 2.523   2.462   0.112 
 2.525   2.464   0.112 
 2.527   2.466   0.112 
 2.530   2.468   0.112 
 2.532   2.471   0.112 
 2.534   2.473   0.112 
 2.537   2.475   0.112 
 2.539   2.477   0.112 
 2.541   2.479   0.112 
 2.543   2.481   0.112 
 2.546   2.484   0.113 
 2.548   2.486   0.113 
 2.550   2.488   0.113 
 2.552   2.490   0.113 
 2.555   2.492   0.113 
 2.557   2.494   0.113 
 2.559   2.496   0.113 
 2.561   2.499   0.113 
 2.564   2.501   0.113 
 2.566   2.503   0.113 
 2.568   2.505   0.114 
 2.570   2.507   0.114 
 2.573   2.509   0.114 
 2.575   2.511   0.114 
 2.577   2.514   0.114 
 2.580   2.516   0.114 
 2.582   2.518   0.114 
 2.584   2.520   0.114 
 2.586   2.522   0.114 
 2.589   2.524   0.114 
 2.591   2.527   0.115 
 2.593   2.529   0.115 
 2.595   2.531   0.115 
 2.598   2.533   0.115 
 2.600   2.535   0.115 
 2.602   2.537   0.115 
 2.604   2.539   0.115 
 2.607   2.542   0.115 
 2.609   2.544   0.115 
 2.611   2.546   0.115 
 2.613   2.548   0.116 
 2.616   2.550   0.116 
 2.618   2.552   0.116 
 2.620   2.554   0.116 
 2.623   2.557   0.116 
 2.625   2.559   0.116 
 2.627   2.561   0.116 
 2.629   2.563   0.116 
 2.632   2.565   0.116 
 2.634   2.567   0.116 
 2.636   2.570   0.117 
 2.638   2.572   0.117 
 2.641   2.574   0.117 
 2.643   2.576   0.117 
 2.645   2.578   0.117 
 2.647   2.580   0.117 
 2.650   2.582   0.117 
 2.652   2.585   0.117 
 2.654   2.587   0.117 
 2.656   2.589   0.117 
 2.659   2.591   0.118 
 2.661   2.593   0.118 
 2.663   2.595   0.118 
 2.666   2.597   0.118 
 2.668   2.600   0.118 
 2.670   2.602   0.118 
 2.672   2.604   0.118 
 2.675   2.606   0.118 
 2.677   2.608   0.118 
 2.679   2.610   0.118 
 2.681   2.612   0.119 
 2.684   2.615   0.119 
 2.686   2.617   0.119 
 2.688   2.619   0.119 
 2.690   2.621   0.119 
 2.693   2.623   0.119 
 2.695   2.625   0.119 
 2.697   2.627   0.119 
 2.699   2.630   0.119 
 2.702   2.632   0.119 
 2.704   2.634   0.120 
 2.706   2.636   0.120 
 2.709   2.638   0.120 
 2.711   2.640   0.120 
 2.713   2.643   0.120 
 2.715   2.645   0.120 
 2.718   2.647   0.120 
 2.720   2.649   0.120 
 2.722   2.651   0.120 
 2.724   2.653   0.120 
 2.727   2.655   0.121 
 2.729   2.658   0.121 
 2.731   2.660   0.121 
 2.733   2.662   0.121 
 2.736   2.664   0.121 
 2.738   2.666   0.121 
 2.740   2.668   0.121 
 2.742   2.670   0.121 
 2.745   2.673   0.121 
 2.747   2.675   0.121 
 2.749   2.677   0.122 
 2.751   2.679   0.122 
 2.754   2.681   0.122 
 2.756   2.683   0.122 
 2.758   2.685   0.122 
 2.761   2.688   0.122 
 2.763   2.690   0.122 
 2.765   2.692   0.122 
 2.767   2.694   0.122 
 2.770   2.696   0.122 
 2.772   2.698   0.123 
 2.774   2.700   0.123 
 2.776   2.703   0.123 
 2.779   2.705   0.123 
 2.781   2.707   0.123 
 2.783   2.709   0.123 
 2.785   2.711   0.123 
 2.788   2.713   0.123 
 2.790   2.715   0.123 
 2.792   2.718   0.123 
 2.794   2.720   0.124 
 2.797   2.722   0.124 
 2.799   2.724   0.124 
 2.801   2.726   0.124 
 2.804   2.728   0.124 
 2.806   2.730   0.124 
 2.808   2.733   0.124 
 2.810   2.735   0.124 
 2.813   2.737   0.124 
 2.815   2.739   0.124 
 2.817   2.741   0.125 
 2.819   2.743   0.125 
 2.822   2.745   0.125 
 2.824   2.748   0.125 
 2.826   2.750   0.125 
 2.828   2.752   0.125 
 2.831   2.754   0.125 
 2.833   2.756   0.125 
 2.835   2.758   0.125 
 2.837   2.760   0.125 
 2.840   2.762   0.126 
 2.842   2.765   0.126 
 2.844   2.767   0.126 
 2.847   2.769   0.126 
 2.849   2.771   0.126 
 2.851   2.773   0.126 
 2.853   2.775   0.126 
 2.856   2.777   0.126 
 2.858   2.780   0.126 
 2.860   2.782   0.126 
 2.862   2.784   0.127 
 2.865   2.786   0.127 
 2.867   2.788   0.127 
 2.869   2.790   0.127 
 2.871   2.792   0.127 
 2.874   2.795   0.127 
 2.876   2.797   0.127 
 2.878   2.799   0.127 
 2.880   2.801   0.127 
 2.883   2.803   0.127 
 2.885   2.805   0.128 
 2.887   2.807   0.128 
 2.890   2.810   0.128 
 2.892   2.812   0.128 
 2.894   2.814   0.128 
 2.896   2.816   0.128 
 2.899   2.818   0.128 
 2.901   2.820   0.128 
 2.903   2.822   0.128 
 2.905   2.824   0.128 
 2.908   2.827   0.129 
 2.910   2.829   0.129 
 2.912   2.831   0.129 
 2.914   2.833   0.129 
 2.917   2.835   0.129 
 2.919   2.837   0.129 
 2.921   2.839   0.129 
 2.923   2.842   0.129 
 2.926   2.844   0.129 
 2.928   2.846   0.129 
 2.930   2.848   0.130 
 2.933   2.850   0.130 
 2.935   2.852   0.130 
 2.937   2.854   0.130 
 2.939   2.857   0.130 
 2.942   2.859   0.130 
 2.944   2.861   0.130 
 2.946   2.863   0.130 
 2.948   2.865   0.130 
 2.951   2.867   0.130 
 2.953   2.869   0.131 
 2.955   2.871   0.131 
 2.957   2.874   0.131 
 2.960   2.876   0.131 
 2.962   2.878   0.131 
 2.964   2.880   0.131 
 2.966   2.882   0.131 
 2.969   2.884   0.131 
 2.971   2.886   0.131 
 2.973   2.889   0.131 
 2.976   2.891   0.132 
 2.978   2.893   0.132 
 2.980   2.895   0.132 
 2.982   2.897   0.132 
 2.985   2.899   0.132 
 2.987   2.901   0.132 
 2.989   2.903   0.132 
 2.991   2.906   0.132 
 2.994   2.908   0.132 
 2.996   2.910   0.132 
 2.998   2.912   0.133 
 3.000   2.914   0.133 
 3.003   2.916   0.133 
 3.005   2.918   0.133 
 3.007   2.921   0.133 
 3.009   2.923   0.133 
 3.012   2.925   0.133 
 3.014   2.927   0.133 
 3.016   2.929   0.133 
 3.018   2.931   0.133 
 3.021   2.933   0.134 
 3.023   2.935   0.134 
 3.025   2.938   0.134 
 3.028   2.940   0.134 
 3.030   2.942   0.134 
 3.032   2.944   0.134 
 3.034   2.946   0.134 
 3.037   2.948   0.134 
 3.039   2.950   0.134 
 3.041   2.953   0.134 
 3.043   2.955   0.135 
 3.046   2.957   0.135 
 3.048   2.959   0.135 
 3.050   2.961   0.135 
 3.052   2.963   0.135 
 3.055   2.965   0.135 
 3.057   2.967   0.135 
 3.059   2.970   0.135 
 3.061   2.972   0.135 
 3.064   2.974   0.135 
 3.066   2.976   0.136 
 3.068   2.978   0.136 
 3.071   2.980   0.136 
 3.073   2.982   0.136 
 3.075   2.984   0.136 
 3.077   2.987   0.136 
 3.080   2.989   0.136 
 3.082   2.991   0.136 
 3.084   2.993   0.136 
 3.086   2.995   0.136 
 3.089   2.997   0.137 
 3.091   2.999   0.137 
 3.093   3.002   0.137 
 3.095   3.004   0.137 
 3.098   3.006   0.137 
 3.100   3.008   0.137 
 3.102   3.010   0.137 
 3.104   3.012   0.137 
 3.107   3.014   0.137 
 3.109   3.016   0.137 
 3.111   3.019   0.138 
 3.114   3.021   0.138 
 3.116   3.023   0.138 
 3.118   3.025   0.138 
 3.120   3.027   0.138 
 3.123   3.029   0.138 
 3.125   3.031   0.138 
 3.127   3.033   0.138 
 3.129   3.036   0.138 
 3.132   3.038   0.138 
 3.134   3.040   0.139 
 3.136   3.042   0.139 
 3.138   3.044   0.139 
 3.141   3.046   0.139 
 3.143   3.048   0.139 
 3.145   3.050   0.139 
 3.147   3.053   0.139 
 3.150   3.055   0.139 
 3.152   3.057   0.139 
 3.154   3.059   0.139 
 3.157   3.061   0.140 
 3.159   3.063   0.140 
 3.161   3.065   0.140 
 3.163   3.067   0.140 
 3.166   3.070   0.140 
 3.168   3.072   0.140 
 3.170   3.074   0.140 
 3.172   3.076   0.140 
 3.175   3.078   0.140 
 3.177   3.080   0.140 
 3.179   3.082   0.141 
 3.181   3.084   0.141 
 3.184   3.087   0.141 
 3.186   3.089   0.141 
 3.188   3.091   0.141 
 3.190   3.093   0.141 
 3.193   3.095   0.141 
 3.195   3.097   0.141 
 3.197   3.099   0.141 
 3.200   3.101   0.141 
 3.202   3.104   0.142 
 3.204   3.106   0.142 
 3.206   3.108   0.142 
 3.209   3.110   0.142 
 3.211   3.112   0.142 
 3.213   3.114   0.142 
 3.215   3.116   0.142 
 3.218   3.118   0.142 
 3.220   3.121   0.142 
 3.222   3.123   0.142 
 3.224   3.125   0.143 
 3.227   3.127   0.143 
 3.229   3.129   0.143 
 3.231   3.131   0.143 
 3.233   3.133   0.143 
 3.236   3.135   0.143 
 3.238   3.138   0.143 
 3.240   3.140   0.143 
 3.243   3.142   0.143 
 3.245   3.144   0.143 
 3.247   3.146   0.144 
 3.249   3.148   0.144 
 3.252   3.150   0.144 
 3.254   3.152   0.144 
 3.256   3.155   0.144 
 3.258   3.157   0.144 
 3.261   3.159   0.144 
 3.263   3.161   0.144 
 3.265   3.163   0.144 
 3.267   3.165   0.144 
 3.270   3.167   0.145 
 3.272   3.169   0.145 
 3.274   3.171   0.145 
 3.276   3.174   0.145 
 3.279   3.176   0.145 
 3.281   3.178   0.145 
 3.283   3.180   0.145 
 3.286   3.182   0.145 
 3.288   3.184   0.145 
 3.290   3.186   0.145 
 3.292   3.188   0.146 
 3.295   3.191   0.146 
 3.297   3.193   0.146 
 3.299   3.195   0.146 
 3.301   3.197   0.146 
 3.304   3.199   0.146 
 3.306   3.201   0.146 
 3.308   3.203   0.146 
 3.310   3.205   0.146 
 3.313   3.208   0.146 
 3.315   3.210   0.147 
 3.317   3.212   0.147 
 3.319   3.214   0.147 
 3.322   3.216   0.147 
 3.324   3.218   0.147 
 3.326   3.220   0.147 
 3.328   3.222   0.147 
 3.331   3.224   0.147 
 3.333   3.227   0.147 
 3.335   3.229   0.147 
 3.338   3.231   0.148 
 3.340   3.233   0.148 
 3.342   3.235   0.148 
 3.344   3.237   0.148 
 3.347   3.239   0.148 
 3.349   3.241   0.148 
 3.351   3.244   0.148 
 3.353   3.246   0.148 
 3.356   3.248   0.148 
 3.358   3.250   0.148 
 3.360   3.252   0.148 
 3.362   3.254   0.149 
 3.365   3.256   0.149 
 3.367   3.258   0.149 
 3.369   3.260   0.149 
 3.371   3.263   0.149 
 3.374   3.265   0.149 
 3.376   3.267   0.149 
 3.378   3.269   0.149 
 3.381   3.271   0.149 
 3.383   3.273   0.149 
 3.385   3.275   0.150 
 3.387   3.277   0.150 
 3.390   3.280   0.150 
 3.392   3.282   0.150 
 3.394   3.284   0.150 
 3.396   3.286   0.150 
 3.399   3.288   0.150 
 3.401   3.290   0.150 
 3.403   3.292   0.150 
 3.405   3.294   0.150 
 3.408   3.296   0.151 
 3.410   3.299   0.151 
 3.412   3.301   0.151 
 3.414   3.303   0.151 
 3.417   3.305   0.151 
 3.419   3.307   0.151 
 3.421   3.309   0.151 
 3.424   3.311   0.151 
 3.426   3.313   0.151 
 3.428   3.315   0.151 
 3.430   3.318   0.152 
 3.433   3.320   0.152 
 3.435   3.322   0.152 
 3.437   3.324   0.152 
 3.439   3.326   0.152 
 3.442   3.328   0.152 
 3.444   3.330   0.152 
 3.446   3.332   0.152 
 3.448   3.334   0.152 
 3.451   3.337   0.152 
 3.453   3.339   0.153 
 3.455   3.341   0.153 
 3.457   3.343   0.153 
 3.460   3.345   0.153 
 3.462   3.347   0.153 
 3.464   3.349   0.153 
 3.467   3.351   0.153 
 3.469   3.354   0.153 
 3.471   3.356   0.153 
 3.473   3.358   0.153 
 3.476   3.360   0.154 
 3.478   3.362   0.154 
 3.480   3.364   0.154 
 3.482   3.366   0.154 
 3.485   3.368   0.154 
 3.487   3.370   0.154 
 3.489   3.373   0.154 
 3.491   3.375   0.154 
 3.494   3.377   0.154 
 3.496   3.379   0.154 
 3.498   3.381   0.155 
 3.500   3.383   0.155 
 3.503   3.385   0.155 
 3.505   3.387   0.155 
 3.507   3.389   0.155 
 3.510   3.392   0.155 
 3.512   3.394   0.155 
 3.514   3.396   0.155 
 3.516   3.398   0.155 
 3.519   3.400   0.155 
 3.521   3.402   0.156 
 3.523   3.404   0.156 
 3.525   3.406   0.156 
 3.528   3.408   0.156 
 3.530   3.411   0.156 
 3.532   3.413   0.156 
 3.534   3.415   0.156 
 3.537   3.417   0.156 
 3.539   3.419   0.156 
 3.541   3.421   0.156 
 3.543   3.423   0.157 
 3.546   3.425   0.157 
 3.548   3.427   0.157 
 3.550   3.429   0.157 
 3.553   3.432   0.157 
 3.555   3.434   0.157 
 3.557   3.436   0.157 
 3.559   3.438   0.157 
 3.562   3.440   0.157 
 3.564   3.442   0.157 
 3.566   3.444   0.158 
 3.568   3.446   0.158 
 3.571   3.448   0.158 
 3.573   3.451   0.158 
 3.575   3.453   0.158 
 3.577   3.455   0.158 
 3.580   3.457   0.158 
 3.582   3.459   0.158 
 3.584   3.461   0.158 
 3.586   3.463   0.158 
 3.589   3.465   0.159 
 3.591   3.467   0.159 
 3.593   3.470   0.159 
 3.595   3.472   0.159 
 3.598   3.474   0.159 
 3.600   3.476   0.159 
 3.602   3.478   0.159 
 3.605   3.480   0.159 
 3.607   3.482   0.159 
 3.609   3.484   0.159 
 3.611   3.486   0.160 
 3.614   3.489   0.160 
 3.616   3.491   0.160 
 3.618   3.493   0.160 
 3.620   3.495   0.160 
 3.623   3.497   0.160 
 3.625   3.499   0.160 
 3.627   3.501   0.160 
 3.629   3.503   0.160 
 3.632   3.505   0.160 
 3.634   3.507   0.161 
 3.636   3.510   0.161 
 3.638   3.512   0.161 
 3.641   3.514   0.161 
 3.643   3.516   0.161 
 3.645   3.518   0.161 
 3.648   3.520   0.161 
 3.650   3.522   0.161 
 3.652   3.524   0.161 
 3.654   3.526   0.161 
 3.657   3.528   0.162 
 3.659   3.531   0.162 
 3.661   3.533   0.162 
 3.663   3.535   0.162 
 3.666   3.537   0.162 
 3.668   3.539   0.162 
 3.670   3.541   0.162 
 3.672   3.543   0.162 
 3.675   3.545   0.162 
 3.677   3.547   0.162 
 3.679   3.550   0.163 
 3.681   3.552   0.163 
 3.684   3.554   0.163 
 3.686   3.556   0.163 
 3.688   3.558   0.163 
 3.691   3.560   0.163 
 3.693   3.562   0.163 
 3.695   3.564   0.163 
 3.697   3.566   0.163 
 3.700   3.568   0.163 
 3.702   3.571   0.164 
 3.704   3.573   0.164 
 3.706   3.575   0.164 
 3.709   3.577   0.164 
 3.711   3.579   0.164 
 3.713   3.581   0.164 
 3.715   3.583   0.164 
 3.718   3.585   0.164 
 3.720   3.587   0.164 
 3.722   3.589   0.164 
 3.724   3.592   0.165 
 3.727   3.594   0.165 
 3.729   3.596   0.165 
 3.731   3.598   0.165 
 3.734   3.600   0.165 
 3.736   3.602   0.165 
 3.738   3.604   0.165 
 3.740   3.606   0.165 
 3.743   3.608   0.165 
 3.745   3.610   0.165 
 3.747   3.613   0.166 
 3.749   3.615   0.166 
 3.752   3.617   0.166 
 3.754   3.619   0.166 
 3.756   3.621   0.166 
 3.758   3.623   0.166 
 3.761   3.625   0.166 
 3.763   3.627   0.166 
 3.765   3.629   0.166 
 3.767   3.631   0.166 
 3.770   3.634   0.167 
 3.772   3.636   0.167 
 3.774   3.638   0.167 
 3.777   3.640   0.167 
 3.779   3.642   0.167 
 3.781   3.644   0.167 
 3.783   3.646   0.167 
 3.786   3.648   0.167 
 3.788   3.650   0.167 
 3.790   3.652   0.167 
 3.792   3.655   0.168 
 3.795   3.657   0.168 
 3.797   3.659   0.168 
 3.799   3.661   0.168 
 3.801   3.663   0.168 
 3.804   3.665   0.168 
 3.806   3.667   0.168 
 3.808   3.669   0.168 
 3.810   3.671   0.168 
 3.813   3.673   0.168 
 3.815   3.676   0.169 
 3.817   3.678   0.169 
 3.820   3.680   0.169 
 3.822   3.682   0.169 
 3.824   3.684   0.169 
 3.826   3.686   0.169 
 3.829   3.688   0.169 
 3.831   3.690   0.169 
 3.833   3.692   0.169 
 3.835   3.694   0.169 
 3.838   3.697   0.170 
 3.840   3.699   0.170 
 3.842   3.701   0.170 
 3.844   3.703   0.170 
 3.847   3.705   0.170 
 3.849   3.707   0.170 
 3.851   3.709   0.170 
 3.853   3.711   0.170 
 3.856   3.713   0.170 
 3.858   3.715   0.170 
 3.860   3.717   0.171 
 3.862   3.720   0.171 
 3.865   3.722   0.171 
 3.867   3.724   0.171 
 3.869   3.726   0.171 
 3.872   3.728   0.171 
 3.874   3.730   0.171 
 3.876   3.732   0.171 
 3.878   3.734   0.171 
 3.881   3.736   0.171 
 3.883   3.738   0.172 
 3.885   3.741   0.172 
 3.887   3.743   0.172 
 3.890   3.745   0.172 
 3.892   3.747   0.172 
 3.894   3.749   0.172 
 3.896   3.751   0.172 
 3.899   3.753   0.172 
 3.901   3.755   0.172 
 3.903   3.757   0.172 
 3.905   3.759   0.173 
 3.908   3.761   0.173 
 3.910   3.764   0.173 
 3.912   3.766   0.173 
 3.915   3.768   0.173 
 3.917   3.770   0.173 
 3.919   3.772   0.173 
 3.921   3.774   0.173 
 3.924   3.776   0.173 
 3.926   3.778   0.173 
 3.928   3.780   0.174 
 3.930   3.782   0.174 
 3.933   3.784   0.174 
 3.935   3.787   0.174 
 3.937   3.789   0.174 
 3.939   3.791   0.174 
 3.942   3.793   0.174 
 3.944   3.795   0.174 
 3.946   3.797   0.174 
 3.948   3.799   0.174 
 3.951   3.801   0.175 
 3.953   3.803   0.175 
 3.955   3.805   0.175 
 3.958   3.807   0.175 
 3.960   3.810   0.175 
 3.962   3.812   0.175 
 3.964   3.814   0.175 
 3.967   3.816   0.175 
 3.969   3.818   0.175 
 3.971   3.820   0.175 
 3.973   3.822   0.176 
 3.976   3.824   0.176 
 3.978   3.826   0.176 
 3.980   3.828   0.176 
 3.982   3.830   0.176 
 3.985   3.833   0.176 
 3.987   3.835   0.176 
 3.989   3.837   0.176 
 3.991   3.839   0.176 
 3.994   3.841   0.176 
 3.996   3.843   0.177 
 3.998   3.845   0.177 
 4.001   3.847   0.177 
 4.003   3.849   0.177 
 4.005   3.851   0.177 
 4.007   3.853   0.177 
 4.010   3.856   0.177 
 4.012   3.858   0.177 
 4.014   3.860   0.177 
 4.016   3.862   0.177 
 4.019   3.864   0.178 
 4.021   3.866   0.178 
 4.023   3.868   0.178 
 4.025   3.870   0.178 
 4.028   3.872   0.178 
 4.030   3.874   0.178 
 4.032   3.876   0.178 
 4.034   3.879   0.178 
 4.037   3.881   0.178 
 4.039   3.883   0.178 
 4.041   3.885   0.179 
 4.044   3.887   0.179 
 4.046   3.889   0.179 
 4.048   3.891   0.179 
 4.050   3.893   0.179 
 4.053   3.895   0.179 
 4.055   3.897   0.179 
 4.057   3.899   0.179 
 4.059   3.901   0.179 
 4.062   3.904   0.179 
 4.064   3.906   0.180 
 4.066   3.908   0.180 
 4.068   3.910   0.180 
 4.071   3.912   0.180 
 4.073   3.914   0.180 
 4.075   3.916   0.180 
 4.077   3.918   0.180 
 4.080   3.920   0.180 
 4.082   3.922   0.180 
 4.084   3.924   0.180 
 4.087   3.927   0.181 
 4.089   3.929   0.181 
 4.091   3.931   0.181 
 4.093   3.933   0.181 
 4.096   3.935   0.181 
 4.098   3.937   0.181 
 4.100   3.939   0.181 
 4.102   3.941   0.181 
 4.105   3.943   0.181 
 4.107   3.945   0.181 
 4.109   3.947   0.182 
 4.111   3.949   0.182 
 4.114   3.952   0.182 
 4.116   3.954   0.182 
 4.118   3.956   0.182 
 4.120   3.958   0.182 
 4.123   3.960   0.182 
 4.125   3.962   0.182 
 4.127   3.964   0.182 
 4.130   3.966   0.182 
 4.132   3.968   0.183 
 4.134   3.970   0.183 
 4.136   3.972   0.183 
 4.139   3.974   0.183 
 4.141   3.977   0.183 
 4.143   3.979   0.183 
 4.145   3.981   0.183 
 4.148   3.983   0.183 
 4.150   3.985   0.183 
 4.152   3.987   0.183 
 4.154   3.989   0.184 
 4.157   3.991   0.184 
 4.159   3.993   0.184 
 4.161   3.995   0.184 
 4.163   3.997   0.184 
 4.166   3.999   0.184 
 4.168   4.002   0.184 
 4.170   4.004   0.184 
 4.172   4.006   0.184 
 4.175   4.008   0.184 
 4.177   4.010   0.185 
 4.179   4.012   0.185 
 4.182   4.014   0.185 
 4.184   4.016   0.185 
 4.186   4.018   0.185 
 4.188   4.020   0.185 
 4.191   4.022   0.185 
 4.193   4.024   0.185 
 4.195   4.027   0.185 
 4.197   4.029   0.185 
 4.200   4.031   0.186 
 4.202   4.033   0.186 
 4.204   4.035   0.186 
 4.206   4.037   0.186 
 4.209   4.039   0.186 
 4.211   4.041   0.186 
 4.213   4.043   0.186 
 4.215   4.045   0.186 
 4.218   4.047   0.186 
 4.220   4.049   0.186 
 4.222   4.051   0.187 
 4.225   4.054   0.187 
 4.227   4.056   0.187 
 4.229   4.058   0.187 
 4.231   4.060   0.187 
 4.234   4.062   0.187 
 4.236   4.064   0.187 
